order_id,customer_id,product_id,order_date,order_day_of_week,order_hour,quantity,product_price,discount_amount,discount_percentage,final_price,payment_method,is_cod,shipping_mode,courier_partner,warehouse_city,delivery_city,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area,delivery_attempts,courier_delay_rate,warehouse_processing_time,is_returned,return_reason,return_days_after_delivery,city,state,pincode,customer_tenure_days,total_orders,total_returns,overall_return_rate,avg_order_value,avg_days_between_orders,last_order_days_ago,preferred_category,frequent_return_flag,product_name,category,brand,price,price_band,product_return_rate,category_return_rate,avg_rating,rating_variance,size_variants_count,is_fragile
O617,C687,P1,2025-08-01,Friday,10,1,11999,3359.72,28,8639.28,COD,1,Express,Ecom Express,Kolkata,Kolkata,3,3,0,910,1,3,0.27,1.56,1,SIZE_FIT_ISSUE,6,Kolkata,West Bengal,982042,500,10,4,0.4,10001,21.194814295157876,12,Apparel,1,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O618,C82,P3,2025-10-29,Wednesday,4,1,39999,7999.8,20,31999.2,Card,0,Standard,BlueDart,Mumbai,Mumbai,5,6,1,1618,1,1,0.35,1.86,0,NONE,0,Mumbai,Maharashtra,996840,122,46,5,0.11,19966,17.676695433348875,30,Apparel,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O619,C5,P2,2025-06-20,Friday,18,1,1799,0.0,0,1799.0,UPI,0,Standard,Ecom Express,Hyderabad,Lucknow,3,4,1,92,0,1,0.39,1.26,0,NONE,0,Lucknow,Uttar Pradesh,727086,70,10,0,0.0,14656,23.363348082140384,39,Footwear,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O620,C265,P5,2025-03-01,Saturday,17,1,3499,629.82,18,2869.18,COD,1,Standard,Ecom Express,Delhi,Chennai,3,8,5,431,0,3,0.18,1.61,1,SIZE_FIT_ISSUE,9,Chennai,Tamil Nadu,387330,125,15,2,0.13,12310,11.259731963727722,24,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O621,C633,P2,2025-09-26,Friday,22,1,1799,575.68,32,1223.32,Card,0,Express,Delhivery,Jaipur,Delhi,3,3,0,1274,1,2,0.27,2.58,0,NONE,0,Delhi,Delhi,426503,657,9,0,0.0,11599,18.51442755081647,4,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O622,C16,P3,2025-05-30,Friday,22,1,39999,4399.89,11,35599.11,Card,0,Express,Delhivery,Kolkata,Delhi,3,3,0,18,0,2,0.1,2.92,0,NONE,0,Delhi,Delhi,389666,821,9,0,0.0,14096,13.496881077857388,51,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O623,C474,P6,2025-09-27,Saturday,19,1,3199,319.9,10,2879.1,COD,1,Same-Day,Delhivery,Bangalore,Lucknow,0,0,0,1514,1,3,0.13,1.19,0,NONE,0,Lucknow,Uttar Pradesh,488196,602,16,3,0.19,18683,17.09400394070477,20,Footwear,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O624,C70,P5,2025-07-13,Sunday,14,2,3499,139.96,2,6858.04,UPI,0,Standard,BlueDart,Bangalore,Bangalore,4,4,0,855,1,3,0.09,1.94,0,NONE,0,Bangalore,Karnataka,514463,643,19,2,0.11,2295,5.1921771474970715,20,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O625,C653,P5,2025-09-23,Tuesday,23,1,3499,1049.7,30,2449.3,COD,1,Standard,BlueDart,Chennai,Lucknow,4,4,0,1616,1,2,0.08,1.31,1,SIZE_FIT_ISSUE,10,Lucknow,Uttar Pradesh,557949,169,47,13,0.28,3274,8.430506706655564,52,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O626,C204,P6,2025-01-17,Friday,12,1,3199,0.0,0,3199.0,UPI,0,Same-Day,Delhivery,Delhi,Chennai,1,1,0,788,0,3,0.16,1.24,0,NONE,0,Chennai,Tamil Nadu,626611,862,6,2,0.33,14609,25.154192473685722,59,Electronics,1,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O627,C746,P2,2025-08-29,Friday,20,3,1799,1619.1,30,3777.9,COD,1,Express,Ecom Express,Delhi,Kolkata,3,3,0,445,0,1,0.13,1.35,1,SIZE_FIT_ISSUE,10,Kolkata,West Bengal,567220,604,24,6,0.25,3370,10.392378890487056,57,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O628,C946,P1,2025-10-18,Saturday,21,1,11999,1199.9,10,10799.1,UPI,0,Standard,Ecom Express,Mumbai,Mumbai,6,8,2,1810,1,3,0.23,2.11,1,CHANGED_MIND,3,Mumbai,Maharashtra,165014,851,13,5,0.38,14980,6.369720753556317,40,Home Appliances,1,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O629,C517,P6,2025-05-02,Friday,17,3,3199,2111.34,22,7485.66,Card,0,Express,Delhivery,Kolkata,Lucknow,3,4,1,749,0,3,0.38,1.53,0,NONE,0,Lucknow,Uttar Pradesh,338161,854,39,6,0.15,3434,16.046507639413363,24,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O630,C871,P3,2025-03-04,Tuesday,0,2,39999,23999.4,30,55998.6,UPI,0,Standard,Ecom Express,Kolkata,Jaipur,6,7,1,453,0,2,0.37,2.16,0,NONE,0,Jaipur,Rajasthan,269170,324,6,0,0.0,6798,16.73101092574138,29,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O631,C315,P5,2025-09-13,Saturday,14,1,3499,34.99,1,3464.01,UPI,0,Express,Delhivery,Delhi,Hyderabad,1,1,0,1834,1,3,0.09,1.14,0,NONE,0,Hyderabad,Telangana,987624,846,41,0,0.0,13227,13.870115864128996,54,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O632,C418,P4,2025-01-29,Wednesday,10,1,24990,7497.0,30,17493.0,UPI,0,Standard,Delhivery,Hyderabad,Hyderabad,6,7,1,1477,1,1,0.19,2.62,0,NONE,0,Hyderabad,Telangana,133875,397,39,0,0.0,15330,7.562000158449415,56,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O633,C604,P3,2025-02-20,Thursday,5,1,39999,7999.8,20,31999.2,COD,1,Standard,Delhivery,Bangalore,Lucknow,6,6,0,1498,1,2,0.24,1.98,0,NONE,0,Lucknow,Uttar Pradesh,669902,856,36,11,0.31,688,20.19959827562848,32,Electronics,1,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O634,C159,P6,2025-12-18,Thursday,21,1,3199,1343.58,42,1855.42,UPI,0,Standard,Ecom Express,Kolkata,Bangalore,6,7,1,720,0,1,0.21,2.07,1,WRONG_ITEM,1,Bangalore,Karnataka,533377,368,11,0,0.0,15979,7.513622619433697,50,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O635,C130,P5,2025-01-21,Tuesday,18,1,3499,699.8,20,2799.2,UPI,0,Express,BlueDart,Mumbai,Chennai,2,3,1,488,0,2,0.17,2.67,0,NONE,0,Chennai,Tamil Nadu,362778,231,10,3,0.3,18549,11.861275830337831,41,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O636,C608,P4,2025-03-25,Tuesday,23,1,24990,9496.2,38,15493.8,UPI,0,Standard,Ecom Express,Kolkata,Bangalore,3,3,0,51,0,3,0.06,1.61,0,NONE,0,Bangalore,Karnataka,537211,212,11,4,0.36,5786,21.802262381535122,40,Electronics,1,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O637,C262,P3,2025-09-02,Tuesday,15,2,39999,7999.8,10,71998.2,UPI,0,Express,Delhivery,Hyderabad,Jaipur,1,1,0,1258,1,3,0.2,1.19,0,NONE,0,Jaipur,Rajasthan,618746,304,18,2,0.11,11079,25.7085904262202,22,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O638,C579,P6,2025-02-28,Friday,21,3,3199,0.0,0,9597.0,Card,0,Express,Ecom Express,Lucknow,Bangalore,3,4,1,314,0,2,0.27,2.32,0,NONE,0,Bangalore,Karnataka,359409,572,7,0,0.0,10491,13.339240865769392,26,Electronics,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O639,C150,P2,2025-01-28,Tuesday,3,1,1799,0.0,0,1799.0,UPI,0,Standard,Ecom Express,Bangalore,Delhi,3,5,2,235,0,2,0.18,1.69,1,NO_LONGER_NEEDED,9,Delhi,Delhi,759580,768,38,7,0.18,12958,8.694392707508296,44,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O640,C420,P2,2025-08-13,Wednesday,6,1,1799,197.89,11,1601.11,UPI,0,Standard,Ecom Express,Bangalore,Kolkata,4,4,0,80,0,3,0.09,2.3,0,NONE,0,Kolkata,West Bengal,156415,43,40,2,0.05,8735,10.077180568233448,56,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O641,C115,P1,2025-12-07,Sunday,0,1,11999,4799.6,40,7199.4,COD,1,Same-Day,Ecom Express,Jaipur,Lucknow,0,0,0,311,0,3,0.18,2.84,1,CHANGED_MIND,1,Lucknow,Uttar Pradesh,568849,73,27,5,0.19,12052,20.37128705496911,28,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O642,C642,P4,2025-10-23,Thursday,18,1,24990,2499.0,10,22491.0,COD,1,Express,Delhivery,Kolkata,Hyderabad,1,1,0,1226,1,2,0.23,2.68,0,NONE,0,Hyderabad,Telangana,719677,471,49,0,0.0,14765,19.180279856049786,22,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O643,C355,P1,2025-02-03,Monday,22,2,11999,0.0,0,23998.0,COD,1,Express,Ecom Express,Lucknow,Mumbai,1,3,2,1470,1,1,0.34,1.46,0,NONE,0,Mumbai,Maharashtra,128783,425,23,0,0.0,2126,9.072685139965511,37,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O644,C436,P5,2025-08-21,Thursday,12,2,3499,1399.6,20,5598.4,COD,1,Express,BlueDart,Delhi,Mumbai,1,1,0,873,1,1,0.26,1.52,0,NONE,0,Mumbai,Maharashtra,627262,138,27,0,0.0,9997,24.67229744156425,20,Apparel,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O645,C613,P4,2025-02-08,Saturday,11,1,24990,2998.8,12,21991.2,COD,1,Express,Ecom Express,Delhi,Lucknow,1,1,0,293,0,2,0.11,1.99,0,NONE,0,Lucknow,Uttar Pradesh,864605,677,38,3,0.08,16809,17.312611342962896,12,Electronics,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O646,C232,P6,2025-01-31,Friday,0,2,3199,0.0,0,6398.0,UPI,0,Standard,BlueDart,Hyderabad,Mumbai,6,6,0,1477,1,1,0.08,1.56,1,DAMAGED_IN_TRANSIT,2,Mumbai,Maharashtra,906306,284,11,7,0.64,12132,9.158462332002788,40,Apparel,1,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O647,C534,P3,2025-06-25,Wednesday,1,1,39999,3999.9,10,35999.1,COD,1,Standard,Delhivery,Bangalore,Lucknow,3,3,0,459,0,3,0.14,2.81,0,NONE,0,Lucknow,Uttar Pradesh,725173,188,49,11,0.22,12669,24.269925000049152,16,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O648,C763,P6,2025-09-12,Friday,18,1,3199,927.71,29,2271.29,COD,1,Standard,Ecom Express,Kolkata,Lucknow,5,5,0,871,1,2,0.12,2.69,1,DAMAGED_IN_TRANSIT,4,Lucknow,Uttar Pradesh,648532,811,43,3,0.07,11708,9.305178990568013,20,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O649,C710,P5,2025-05-09,Friday,17,2,3499,0.0,0,6998.0,UPI,0,Standard,Delhivery,Mumbai,Hyderabad,4,4,0,1718,1,3,0.08,1.41,1,NO_LONGER_NEEDED,7,Hyderabad,Telangana,593869,629,9,2,0.22,16373,6.358483897613144,28,Electronics,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O650,C877,P5,2025-10-11,Saturday,17,1,3499,1049.7,30,2449.3,UPI,0,Express,Delhivery,Mumbai,Hyderabad,2,2,0,570,0,3,0.22,1.9,1,NO_LONGER_NEEDED,3,Hyderabad,Telangana,370346,378,36,5,0.14,12140,24.234347538403487,50,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O651,C682,P6,2025-10-31,Friday,14,1,3199,0.0,0,3199.0,Card,0,Standard,Delhivery,Hyderabad,Mumbai,5,7,2,1447,1,1,0.27,1.46,1,DAMAGED_IN_TRANSIT,2,Mumbai,Maharashtra,176461,102,7,1,0.14,19221,23.1886287872859,50,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O652,C501,P5,2025-01-25,Saturday,5,1,3499,699.8,20,2799.2,Card,0,Same-Day,Delhivery,Hyderabad,Bangalore,1,1,0,1991,1,1,0.05,1.87,1,NOT_AS_DESCRIBED,6,Bangalore,Karnataka,541996,541,16,7,0.44,4906,29.88904425749004,55,Footwear,1,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O653,C553,P2,2025-09-30,Tuesday,6,1,1799,395.78,22,1403.22,UPI,0,Standard,Delhivery,Bangalore,Kolkata,6,6,0,877,1,2,0.1,2.34,0,NONE,0,Kolkata,West Bengal,532373,812,28,1,0.04,14609,25.65387437601903,21,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O654,C884,P1,2025-04-13,Sunday,4,1,11999,1319.89,11,10679.11,Card,0,Standard,Delhivery,Kolkata,Jaipur,6,6,0,1893,1,3,0.07,1.48,0,NONE,0,Jaipur,Rajasthan,244697,851,19,7,0.37,14551,15.335235468674462,27,Home Appliances,1,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O655,C712,P2,2025-03-12,Wednesday,20,1,1799,521.71,29,1277.29,COD,1,Standard,Ecom Express,Bangalore,Hyderabad,3,6,3,70,0,1,0.35,1.1,1,CHANGED_MIND,10,Hyderabad,Telangana,233391,62,26,2,0.08,19134,6.491292990856646,9,Apparel,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O656,C949,P3,2025-09-06,Saturday,17,1,39999,0.0,0,39999.0,UPI,0,Standard,Delhivery,Chennai,Mumbai,5,10,5,81,0,3,0.15,1.5,0,NONE,0,Mumbai,Maharashtra,782540,721,26,1,0.04,1351,16.35191908426823,22,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O657,C121,P3,2025-12-29,Monday,9,1,39999,3999.9,10,35999.1,UPI,0,Standard,Ecom Express,Lucknow,Mumbai,3,3,0,528,0,2,0.25,2.06,0,NONE,0,Mumbai,Maharashtra,912609,296,21,1,0.05,15123,10.364260635592993,40,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O658,C433,P2,2025-09-10,Wednesday,12,1,1799,0.0,0,1799.0,UPI,0,Standard,Ecom Express,Chennai,Mumbai,4,5,1,953,1,1,0.25,1.76,0,NONE,0,Mumbai,Maharashtra,286638,843,8,1,0.12,8754,18.95210513294527,37,Electronics,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O659,C168,P1,2025-02-20,Thursday,10,1,11999,3599.7,30,8399.3,COD,1,Standard,BlueDart,Delhi,Lucknow,5,11,6,1955,1,1,0.33,2.93,1,SIZE_FIT_ISSUE,10,Lucknow,Uttar Pradesh,445637,339,22,4,0.18,19586,23.072063210024936,1,Footwear,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O660,C313,P1,2025-11-01,Saturday,5,1,11999,0.0,0,11999.0,COD,1,Express,BlueDart,Delhi,Chennai,3,4,1,918,1,1,0.2,1.1,1,CHANGED_MIND,8,Chennai,Tamil Nadu,947935,513,8,0,0.0,17848,13.935822316788538,38,Electronics,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O661,C848,P5,2025-10-04,Saturday,0,2,3499,0.0,0,6998.0,Card,0,Express,Ecom Express,Chennai,Chennai,1,1,0,846,1,1,0.26,2.8,0,NONE,0,Chennai,Tamil Nadu,936917,86,25,2,0.08,2817,18.678905545156482,39,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O662,C148,P3,2025-10-07,Tuesday,19,1,39999,0.0,0,39999.0,Card,0,Standard,Ecom Express,Lucknow,Bangalore,4,4,0,761,0,1,0.27,1.17,0,NONE,0,Bangalore,Karnataka,447329,719,28,2,0.07,4091,29.497450779479045,38,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O663,C166,P5,2025-08-16,Saturday,2,1,3499,1364.61,39,2134.39,UPI,0,Express,Ecom Express,Jaipur,Hyderabad,3,3,0,1286,1,2,0.13,1.28,1,NO_LONGER_NEEDED,2,Hyderabad,Telangana,740632,684,16,4,0.25,13787,25.67474563190774,33,Footwear,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O664,C608,P3,2025-08-20,Wednesday,0,1,39999,7599.81,19,32399.19,COD,1,Standard,Ecom Express,Delhi,Bangalore,4,5,1,1174,1,1,0.35,1.52,0,NONE,0,Bangalore,Karnataka,537211,212,11,4,0.36,5786,21.802262381535122,40,Electronics,1,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O665,C854,P6,2025-01-24,Friday,18,1,3199,639.8,20,2559.2,UPI,0,Express,Delhivery,Chennai,Hyderabad,2,4,2,1370,1,3,0.25,2.53,1,DAMAGED_IN_TRANSIT,2,Hyderabad,Telangana,819571,760,46,0,0.0,5581,28.26669031667006,34,Apparel,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O666,C576,P6,2025-03-22,Saturday,13,1,3199,959.7,30,2239.3,UPI,0,Express,Ecom Express,Delhi,Bangalore,3,4,1,1678,1,2,0.33,1.78,0,NONE,0,Bangalore,Karnataka,786563,38,34,1,0.03,2682,14.716128680924479,18,Footwear,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O667,C805,P2,2025-12-10,Wednesday,3,1,1799,575.68,32,1223.32,UPI,0,Express,BlueDart,Mumbai,Chennai,3,3,0,1306,1,3,0.16,1.71,1,SIZE_FIT_ISSUE,1,Chennai,Tamil Nadu,268384,292,46,14,0.3,8237,15.146648481205741,8,Electronics,1,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O668,C610,P4,2025-09-11,Thursday,17,1,24990,2249.1,9,22740.9,UPI,0,Standard,Delhivery,Kolkata,Jaipur,4,4,0,1003,1,3,0.14,1.21,0,NONE,0,Jaipur,Rajasthan,168079,329,40,0,0.0,15927,8.363644726951275,45,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O669,C999,P3,2025-08-24,Sunday,22,1,39999,11999.7,30,27999.3,UPI,0,Standard,Ecom Express,Chennai,Lucknow,4,4,0,604,0,3,0.14,2.09,0,NONE,0,Lucknow,Uttar Pradesh,365045,242,15,0,0.0,17082,6.115879130022132,2,Apparel,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O670,C217,P4,2025-05-16,Friday,0,3,24990,21741.3,29,53228.7,COD,1,Express,Delhivery,Kolkata,Delhi,1,3,2,549,0,1,0.25,1.32,0,NONE,0,Delhi,Delhi,846247,832,29,0,0.0,5555,23.491382224414863,21,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O671,C303,P5,2025-07-02,Wednesday,18,1,3499,314.91,9,3184.09,UPI,0,Standard,Delhivery,Chennai,Bangalore,6,6,0,568,0,3,0.15,2.39,0,NONE,0,Bangalore,Karnataka,413357,296,48,6,0.12,6197,5.777052333968989,26,Home Appliances,0,Levi's 511 Slim Jeans,Apparel,Levi's,3499,mid,0.22,0.235,3.9,0.9,6,0
O672,C160,P4,2025-04-27,Sunday,16,1,24990,7247.1,29,17742.9,UPI,0,Standard,BlueDart,Mumbai,Delhi,4,4,0,534,0,2,0.06,2.67,0,NONE,0,Delhi,Delhi,784607,517,31,3,0.1,16145,21.263467296856636,49,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O673,C452,P3,2025-02-15,Saturday,21,1,39999,3999.9,10,35999.1,UPI,0,Standard,Ecom Express,Delhi,Delhi,3,4,1,1206,1,1,0.33,1.22,0,NONE,0,Delhi,Delhi,266956,213,33,4,0.12,19058,28.71779579032446,43,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O674,C989,P6,2025-04-20,Sunday,10,1,3199,959.7,30,2239.3,UPI,0,Standard,Ecom Express,Mumbai,Kolkata,3,4,1,704,0,2,0.23,2.66,0,NONE,0,Kolkata,West Bengal,111583,205,38,6,0.16,11207,26.49268368441843,27,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
O675,C694,P4,2025-01-12,Sunday,13,1,24990,4498.2,18,20491.8,UPI,0,Standard,BlueDart,Bangalore,Bangalore,5,5,0,1541,1,1,0.22,1.55,1,NO_LONGER_NEEDED,10,Bangalore,Karnataka,835363,694,20,7,0.35,4777,5.359130124049075,41,Apparel,1,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O676,C698,P3,2025-08-02,Saturday,2,1,39999,0.0,0,39999.0,COD,1,Express,Ecom Express,Delhi,Delhi,2,2,0,1552,1,3,0.11,2.08,0,NONE,0,Delhi,Delhi,166292,153,26,1,0.04,9474,8.530920065483093,27,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O677,C249,P4,2025-10-07,Tuesday,8,3,24990,28488.6,38,46481.4,COD,1,Standard,Delhivery,Lucknow,Jaipur,3,3,0,1779,1,2,0.15,2.7,0,NONE,0,Jaipur,Rajasthan,615611,455,48,9,0.19,15044,17.21748779849214,6,Apparel,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O678,C206,P3,2025-02-23,Sunday,13,1,39999,7999.8,20,31999.2,UPI,0,Standard,Ecom Express,Hyderabad,Chennai,4,5,1,1887,1,3,0.39,1.79,0,NONE,0,Chennai,Tamil Nadu,182857,412,30,1,0.03,13804,16.474943638779628,16,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O679,C610,P3,2025-11-13,Thursday,10,1,39999,7999.8,20,31999.2,COD,1,Standard,Ecom Express,Chennai,Jaipur,6,6,0,1166,1,2,0.25,1.1,0,NONE,0,Jaipur,Rajasthan,168079,329,40,0,0.0,15927,8.363644726951275,45,Footwear,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O680,C647,P2,2025-03-05,Wednesday,7,2,1799,1367.24,38,2230.76,UPI,0,Standard,Ecom Express,Jaipur,Kolkata,4,4,0,124,0,3,0.06,1.23,0,NONE,0,Kolkata,West Bengal,697978,843,24,5,0.21,10479,27.962540563816816,60,Home Appliances,0,Levi's Slim Fit T-Shirt,Apparel,Levi's,1799,low,0.25,0.235,4.0,0.8,5,0
O681,C181,P3,2025-08-31,Sunday,12,1,39999,0.0,0,39999.0,Card,0,Standard,Delhivery,Jaipur,Lucknow,4,4,0,1710,1,2,0.11,2.95,0,NONE,0,Lucknow,Uttar Pradesh,854024,587,48,4,0.08,14397,18.29834021241897,53,Electronics,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O682,C496,P4,2025-11-28,Friday,19,3,24990,14994.0,20,59976.0,UPI,0,Standard,Ecom Express,Chennai,Bangalore,5,5,0,767,0,1,0.12,2.94,1,NO_LONGER_NEEDED,5,Bangalore,Karnataka,806848,245,5,0,0.0,12933,19.52520547448617,21,Footwear,0,Sony WH-1000XM4 Headphones,Electronics,Sony,24990,high,0.05,0.065,4.8,0.2,1,1
O683,C592,P3,2025-04-02,Wednesday,17,1,39999,11999.7,30,27999.3,UPI,0,Standard,Ecom Express,Jaipur,Hyderabad,6,7,1,1402,1,2,0.27,1.1,0,NONE,0,Hyderabad,Telangana,524533,824,32,1,0.03,1870,20.198248948032365,53,Home Appliances,0,Samsung Galaxy S21 FE,Electronics,Samsung,39999,high,0.08,0.065,4.3,0.3,1,1
O684,C972,P1,2025-08-12,Tuesday,10,1,11999,0.0,0,11999.0,UPI,0,Standard,Ecom Express,Bangalore,Kolkata,5,5,0,649,0,3,0.16,2.91,0,NONE,0,Kolkata,West Bengal,677295,116,21,6,0.29,4901,23.790568799530742,19,Home Appliances,0,Nike Air Zoom Pegasus 40,Footwear,Nike,11999,mid,0.12,0.12,4.5,0.4,8,0
O685,C874,P6,2025-06-13,Friday,11,1,3199,255.92,8,2943.08,UPI,0,Express,BlueDart,Jaipur,Delhi,3,3,0,1654,1,2,0.25,2.71,0,NONE,0,Delhi,Delhi,309174,190,16,2,0.12,16627,7.522593139388124,27,Home Appliances,0,Philips HL7756 Mixer Grinder,Home Appliances,Philips,3199,mid,0.07,0.07,4.2,0.5,1,1
